DATE;TIME;10MAC10CT072A§§XQ01;10MAC10CT073A§§XQ01;10MAC10CT013A§§XQ01;10MAC10CT012A§§XQ01;10MAC10CT011A§§XQ01;10MAC10CT071A§§XQ01;10MAC11CT001A§§XQ01;10MAC10CT071A§XQ01§CF;10MAC10CT012A§XQ01§CF;10MAC10CT013A§XQ01§CF;10MAC10CT011A§XQ01§CF;10MAC10CT072A§XQ01§CF;10MAC10CT073A§XQ01§CF;10MAC11CT001A§XQ01§CF;
04.01.2023;07:00:00,000;65,179;62,406;105,60;105,88;108,70;68,199;117,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;07:30:00,000;58,793;55,742;105,45;105,40;108,50;61,371;117,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;08:00:00,000;71,323;69,904;105,30;105,30;108,35;72,251;116,93;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;08:30:00,000;77,852;76,716;105,15;105,13;108,20;78,198;116,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;09:00:00,000;82,414;81,621;105,00;105,10;108,10;82,540;116,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;09:30:00,000;86,046;85,629;105,00;105,10;108,10;85,981;116,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;10:00:00,000;88,709;88,340;104,90;105,10;108,05;88,772;116,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;10:30:00,000;58,211;55,572;104,60;104,80;107,75;60,925;116,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;11:00:00,000;64,554;62,888;104,40;104,50;107,55;66,209;115,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;11:30:00,000;73,584;72,298;104,25;104,33;107,35;74,559;115,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;12:00:00,000;79,469;78,376;104,10;104,20;107,20;79,823;115,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;12:30:00,000;83,750;83,031;104,10;104,20;107,10;83,792;115,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;13:00:00,000;87,153;86,625;104,00;104,30;107,10;87,140;115,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;13:30:00,000;63,470;63,398;103,97;104,05;106,80;64,851;114,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;14:00:00,000;49,032;46,838;103,60;103,65;106,70;49,929;114,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;14:30:00,000;65,814;64,413;103,40;103,50;106,55;66,604;114,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;15:00:00,000;74,046;73,008;103,40;103,40;106,40;74,598;114,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;15:30:00,000;79,711;79,146;103,25;103,40;106,30;80,011;114,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;16:00:00,000;84,101;83,781;103,35;103,50;106,35;84,281;114,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;16:30:00,000;87,765;87,427;103,30;103,50;106,40;87,934;114,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;17:00:00,000;60,396;59,104;103,17;103,20;106,15;60,847;114,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;17:30:00,000;57,662;56,379;102,80;102,90;105,95;58,370;114,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;18:00:00,000;69,403;68,808;102,80;102,93;105,90;70,020;114,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;18:30:00,000;76,658;76,026;102,70;102,85;105,80;77,070;113,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;19:00:00,000;81,834;81,403;102,63;102,85;105,80;82,234;113,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;19:30:00,000;85,930;85,569;102,70;102,90;105,70;85,973;113,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;20:00:00,000;81,503;79,036;102,65;102,90;105,75;82,986;113,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;20:30:00,000;49,481;47,070;102,40;102,60;105,40;51,728;113,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;21:00:00,000;62,756;61,836;102,20;102,35;105,30;63,831;113,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;21:30:00,000;72,469;71,498;102,10;102,30;105,20;72,994;113,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;22:00:00,000;78,983;77,923;102,10;102,20;105,10;79,068;113,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;22:30:00,000;83,547;82,817;102,00;102,20;105,00;83,536;113,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;23:00:00,000;87,183;86,717;102,05;102,30;105,00;87,041;113,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.01.2023;23:30:00,000;62,881;61,294;102,00;102,20;104,93;63,856;113,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;00:00:00,000;50,807;48,771;101,75;101,85;104,70;52,958;113,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;00:30:00,000;66,573;65,225;101,60;101,60;104,60;67,821;113,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;01:00:00,000;74,993;73,831;101,60;101,75;104,40;75,475;112,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;01:30:00,000;80,935;80,123;101,90;101,80;104,30;81,244;113,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;02:00:00,000;85,772;85,111;101,90;101,87;104,20;86,018;112,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;02:30:00,000;67,377;66,551;101,60;101,80;104,13;68,425;113,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;03:00:00,000;52,391;49,797;101,33;101,33;103,90;54,343;113,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;03:30:00,000;67,399;65,523;101,15;101,20;103,75;68,639;113,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;04:00:00,000;75,741;74,338;101,00;101,10;103,60;76,690;113,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;04:30:00,000;81,355;80,535;100,95;101,10;103,65;82,157;113,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;05:00:00,000;85,743;85,081;101,10;101,17;103,70;86,094;112,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;05:30:00,000;80,457;77,328;100,80;101,20;103,77;82,800;112,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;06:00:00,000;50,639;46,759;100,80;100,85;103,60;55,472;112,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;06:30:00,000;65,568;63,596;100,65;100,70;103,45;67,694;112,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;07:00:00,000;74,234;72,973;100,50;100,70;103,45;75,401;112,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;07:30:00,000;80,020;79,189;100,50;100,70;103,40;80,705;112,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;08:00:00,000;84,422;83,809;100,50;100,65;103,40;84,782;112,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;08:30:00,000;87,916;87,474;100,50;100,80;103,40;87,953;112,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;09:00:00,000;60,553;57,951;100,30;100,53;103,05;64,771;112,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;09:30:00,000;60,830;58,364;100,10;100,25;103,05;63,167;112,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;10:00:00,000;71,832;70,358;100,00;100,10;102,90;72,859;112,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;10:30:00,000;78,075;77,109;99,950;100,15;102,80;78,784;111,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;11:00:00,000;82,741;81,992;99,900;100,10;102,80;83,037;111,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;11:30:00,000;86,403;85,846;99,950;100,10;102,80;86,446;111,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;12:00:00,000;77,418;74,557;99,900;100,20;102,80;80,299;111,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;12:30:00,000;48,500;44,718;99,600;99,850;102,50;52,971;111,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;13:00:00,000;65,282;63,326;99,600;99,650;102,40;66,617;111,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;13:30:00,000;73,845;72,476;99,500;99,600;102,30;74,601;111,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;14:00:00,000;79,523;78,762;99,400;99,600;102,30;79,973;111,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;14:30:00,000;83,846;83,197;99,450;99,550;102,30;83,952;111,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;15:00:00,000;87,243;86,840;99,467;99,700;102,20;87,175;111,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;15:30:00,000;65,030;63,158;99,300;99,500;102,17;67,467;110,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;16:00:00,000;50,745;48,234;99,150;99,350;102,00;53,170;110,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;16:30:00,000;67,042;65,723;99,050;99,200;101,90;68,547;110,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;17:00:00,000;74,842;73,799;99,100;99,200;101,80;75,547;110,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;17:30:00,000;80,332;79,582;99,000;99,150;101,80;80,477;110,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;18:00:00,000;84,267;83,830;99,000;99,200;101,80;84,500;110,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;18:30:00,000;87,543;87,162;99,000;99,300;101,80;87,654;110,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;19:00:00,000;62,282;60,950;98,800;99,000;101,60;64,384;110,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;19:30:00,000;53,689;50,789;98,700;98,800;101,50;56,037;110,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;20:00:00,000;68,180;66,682;98,600;98,800;101,40;69,525;109,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;20:30:00,000;75,527;74,602;98,533;98,800;101,30;76,419;109,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;21:00:00,000;80,772;80,188;98,550;98,700;101,35;81,172;109,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;21:30:00,000;84,641;84,148;98,600;98,800;101,30;84,837;109,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;22:00:00,000;87,855;87,518;98,550;98,800;101,40;87,833;109,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;22:30:00,000;60,788;59,199;98,500;98,500;101,15;64,003;108,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;23:00:00,000;55,929;53,172;98,200;98,400;101,00;58,519;108,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.01.2023;23:30:00,000;69,068;67,465;98,200;98,300;101,00;70,407;108,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;00:00:00,000;76,210;74,962;98,200;98,400;100,90;76,795;108,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;00:30:00,000;81,357;80,383;98,100;98,350;100,90;81,595;108,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;01:00:00,000;84,136;83,451;97,120;97,300;98,650;84,538;108,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;01:30:00,000;56,035;54,960;79,179;74,005;80,557;57,153;108,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;02:00:00,000;37,438;36,945;54,067;46,536;51,730;37,456;109,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;02:30:00,000;36,317;36,044;43,506;41,488;41,767;36,362;109,13;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;03:00:00,000;35,870;35,753;50,250;52,339;59,763;35,940;105,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;03:30:00,000;33,546;33,683;36,525;35,291;36,311;33,530;140,91;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;04:00:00,000;32,860;32,935;36,967;35,800;36,750;32,710;169,04;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;04:30:00,000;33,599;33,687;38,171;37,000;38,067;33,473;191,74;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;05:00:00,000;34,870;34,913;40,017;38,717;39,817;34,600;229,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;05:30:00,000;36,293;36,253;41,733;40,183;41,517;35,998;252,02;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;06:00:00,000;40,465;39,876;44,967;43,431;44,421;39,922;255,19;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;06:30:00,000;38,875;39,387;42,492;41,700;42,600;39,040;254,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;07:00:00,000;36,061;36,350;41,182;40,077;41,336;35,800;252,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;07:30:00,000;34,502;34,567;40,760;39,000;40,533;34,373;250,68;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;08:00:00,000;32,380;32,395;39,750;38,080;39,740;32,455;246,97;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;08:30:00,000;30,626;30,591;37,014;35,517;37,000;30,602;241,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;09:00:00,000;28,469;28,372;34,263;32,457;34,025;28,420;236,37;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;09:30:00,000;26,973;26,890;31,486;30,238;31,467;26,670;232,48;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;10:00:00,000;28,260;28,333;32,500;31,250;32,350;27,990;231,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;10:30:00,000;28,141;28,203;32,400;31,200;32,300;27,989;231,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;11:00:00,000;28,111;28,146;32,500;31,400;32,300;27,975;231,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;11:30:00,000;28,130;28,195;32,500;31,300;32,300;27,983;231,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;12:00:00,000;28,206;28,216;32,200;31,033;32,125;27,983;231,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;12:30:00,000;28,002;28,037;31,800;30,700;31,700;27,842;231,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;13:00:00,000;27,768;27,835;31,450;30,317;31,260;27,674;230,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;13:30:00,000;27,606;27,650;31,200;30,200;31,200;27,526;230,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;14:00:00,000;27,358;27,350;30,525;29,400;30,480;27,229;230,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;14:30:00,000;27,110;27,153;29,833;28,675;29,525;26,954;229,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;15:00:00,000;26,844;26,906;29,550;28,567;29,450;26,706;229,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;15:30:00,000;26,716;26,753;29,600;28,367;29,367;26,570;229,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;16:00:00,000;26,828;26,860;29,700;28,550;29,433;26,728;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;16:30:00,000;26,914;26,952;29,700;28,633;29,400;26,741;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;17:00:00,000;26,974;26,996;29,667;28,567;29,450;26,853;229,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;17:30:00,000;26,980;27,007;29,500;28,500;29,400;26,860;229,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;18:00:00,000;26,958;26,985;29,580;28,400;29,300;26,837;229,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;18:30:00,000;26,939;26,985;29,400;28,425;29,350;26,800;229,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;19:00:00,000;26,844;26,925;29,525;28,500;29,260;26,681;229,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;19:30:00,000;26,844;26,876;29,575;28,433;29,325;26,792;229,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;20:00:00,000;26,776;26,800;29,400;28,325;29,275;26,697;229,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;20:30:00,000;26,779;26,813;29,500;28,300;29,260;26,697;229,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;21:00:00,000;26,978;27,036;29,700;28,600;29,500;26,920;229,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;21:30:00,000;27,258;27,335;30,000;28,950;29,550;27,263;229,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;22:00:00,000;27,487;27,506;30,100;28,875;29,800;27,433;229,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;22:30:00,000;27,666;27,677;30,200;29,050;29,950;27,582;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;23:00:00,000;27,877;27,864;30,233;29,300;30,233;27,752;229,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
06.01.2023;23:30:00,000;27,934;27,986;30,000;28,900;30,040;27,861;229,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
07.01.2023;00:00:00,000;27,625;27,669;29,150;28,300;28,820;27,578;230,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
07.01.2023;00:30:00,000;27,256;27,340;28,650;27,900;28,500;27,236;230,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
07.01.2023;01:00:00,000;27,287;27,319;29,225;28,275;28,867;27,156;230,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
07.01.2023;01:30:00,000;27,629;27,767;27,717;27,275;27,180;27,636;229,38;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
07.01.2023;02:00:00,000;32,143;32,196;32,144;31,900;32,126;32,014;227,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
